City,Location,DT,Clouds,Feels Like,Humidity,Pressure,Temp,Temp Max,Temp Min,Weather Main,Wind Degree,Wind Speed,Is Rain,Atmospheric Pressure Ratio,Wind Impact
QuangNam,TX_DienBan,1660964400,75,30.0,83,1005,26.99,26.99,26.99,Rain,0,0.51,1,0.9918578830495929,0.1535100000000001
DaNang,ThanhKhe,1660964400,75,30.0,83,1005,26.99,26.99,26.99,Rain,0,0.51,1,0.9918578830495929,0.1535100000000001
DaNang,HoaVang,1660964400,75,29.91,83,1005,26.95,26.95,26.95,Rain,0,0.51,1,0.9918578830495929,0.15096000000000004
DaNang,CamLe,1660964400,75,30.0,83,1005,26.99,26.99,26.99,Rain,0,0.51,1,0.9918578830495929,0.1535100000000001
QuangNam,TP_HoiAn,1660964400,100,30.78,91,1005,26.98,26.98,26.98,Rain,345,1.4,1,0.9918578830495929,0.5138725395857844
DaNang,LienChieu,1660964400,75,29.91,83,1005,26.95,26.95,26.95,Rain,0,0.51,1,0.9918578830495929,0.15096000000000004
DaNang,SonTra,1660964400,75,30.0,83,1005,26.99,26.99,26.99,Rain,0,0.51,1,0.9918578830495929,0.1535100000000001
QuangNam,TX_DienBan,1660968000,75,32.54,83,1005,27.99,27.99,27.99,Rain,350,1.03,1,0.9918578830495929,0.46153015344917137
DaNang,NguHanhSon,1660968000,75,32.54,83,1005,27.99,27.99,27.99,Rain,350,1.03,1,0.9918578830495929,0.46153015344917137
DaNang,CamLe,1660968000,75,32.54,83,1005,27.99,27.99,27.99,Rain,350,1.03,1,0.9918578830495929,0.46153015344917137
QuangNam,TP_HoiAn,1660968000,100,33.86,91,1005,27.98,27.98,27.98,Rain,266,1.43,1,0.9918578830495929,0.05865403338301054
DaNang,ThanhKhe,1660968000,75,32.54,83,1005,27.99,27.99,27.99,Rain,350,1.03,1,0.9918578830495929,0.46153015344917137
DaNang,HaiChau,1660968000,75,32.54,83,1005,27.99,27.99,27.99,Rain,350,1.03,1,0.9918578830495929,0.46153015344917137
DaNang,SonTra,1660968000,75,32.54,83,1005,27.99,27.99,27.99,Rain,350,1.03,1,0.9918578830495929,0.46153015344917137
QuangNam,TP_HoiAn,1660971600,100,35.98,88,1004,28.98,28.98,28.98,Rain,259,1.95,1,0.9908709597828769,0.2604542786889844
QuangNam,TP_TamKy,1660971600,100,26.14,87,1004,26.14,26.14,26.14,Rain,293,1.45,1,0.9908709597828769,0.0
QuangNam,TP_TamKy,1660975200,100,32.34,74,1003,28.51,28.51,28.51,Rain,71,1.08,1,0.9898840365161609,0.1346680114096584
QuangNam,TP_HoiAn,1660975200,100,37.98,73,1002,30.98,30.98,30.98,Rain,150,1.25,1,0.9888971132494448,0.7577722283113835
DaNang,LienChieu,1660978800,75,34.92,70,1002,29.95,29.95,29.95,Rain,110,2.57,1,0.9888971132494448,0.4368589088684436
DaNang,NguHanhSon,1660978800,75,35.01,70,1002,29.99,29.99,29.99,Rain,110,2.57,1,0.9888971132494448,0.4412538677101782
QuangNam,TP_HoiAn,1660978800,100,34.99,70,1002,29.98,29.98,29.98,Rain,147,2.03,1,0.9888971132494448,0.852953127717535
QuangNam,TP_TamKy,1660978800,100,32.96,71,1002,29.02,29.02,29.02,Rain,70,1.2,1,0.9888971132494448,0.16170712376437626
DaNang,HoaVang,1660978800,75,34.92,70,1002,29.95,29.95,29.95,Rain,110,2.57,1,0.9888971132494448,0.4368589088684436
DaNang,HaiChau,1660978800,75,35.01,70,1002,29.99,29.99,29.99,Rain,110,2.57,1,0.9888971132494448,0.4412538677101782
DaNang,ThanhKhe,1660978800,75,35.01,70,1002,29.99,29.99,29.99,Rain,110,2.57,1,0.9888971132494448,0.4412538677101782
QuangNam,TX_DienBan,1660978800,75,35.01,70,1002,29.99,29.99,29.99,Rain,110,2.57,1,0.9888971132494448,0.4412538677101782
DaNang,CamLe,1660978800,75,35.01,70,1002,29.99,29.99,29.99,Rain,110,2.57,1,0.9888971132494448,0.4412538677101782
QuangNam,TP_TamKy,1660982400,100,31.94,75,1002,28.26,28.26,28.26,Rain,73,1.38,1,0.9888971132494448,0.1484780465263946
DaNang,CamLe,1660982400,75,36.01,74,1002,29.99,29.99,29.99,Rain,200,1.54,1,0.9888971132494448,0.8711702348782
DaNang,ThanhKhe,1660982400,75,36.01,74,1002,29.99,29.99,29.99,Rain,200,1.54,1,0.9888971132494448,0.8711702348782
DaNang,HoaVang,1660982400,75,35.91,74,1002,29.95,29.95,29.95,Rain,200,1.54,1,0.9888971132494448,0.8624874750621379
DaNang,HaiChau,1660982400,75,36.01,74,1002,29.99,29.99,29.99,Rain,200,1.54,1,0.9888971132494448,0.8711702348782
QuangNam,TP_HoiAn,1660982400,100,35.73,73,1002,29.98,29.98,29.98,Rain,132,2.54,1,0.9888971132494448,0.9772652505871118
DaNang,LienChieu,1660982400,75,35.91,74,1002,29.95,29.95,29.95,Rain,200,1.54,1,0.9888971132494448,0.8624874750621379
DaNang,SonTra,1660982400,75,36.01,74,1002,29.99,29.99,29.99,Rain,200,1.54,1,0.9888971132494448,0.8711702348782
DaNang,NguHanhSon,1660982400,75,36.01,74,1002,29.99,29.99,29.99,Rain,200,1.54,1,0.9888971132494448,0.8711702348782
QuangNam,TP_HoiAn,1660986000,100,36.98,78,1002,29.98,29.98,29.98,Rain,127,2.98,1,0.9888971132494448,1.2553861382951723
QuangNam,TP_TamKy,1660986000,100,29.7,81,1002,26.94,26.94,26.94,Rain,99,1.1,1,0.9888971132494448,0.04749350358621411
QuangNam,TP_TamKy,1660989600,100,25.95,85,1003,25.95,25.95,25.95,Rain,219,0.55,1,0.9898840365161609,0.0
DaNang,HaiChau,1660989600,75,36.01,74,1002,29.99,29.99,29.99,Clouds,190,2.06,0,0.9888971132494448,1.2212797906654993
DaNang,HoaVang,1660993200,75,33.37,74,1002,28.95,28.95,28.95,Clouds,180,2.06,0,0.9888971132494448,0.9105199999999997
QuangNam,TP_TamKy,1660993200,100,26.41,88,1003,25.51,25.51,25.51,Rain,226,0.96,1,0.9898840365161609,0.06001848320765729
QuangNam,TP_TamKy,1660996800,100,26.28,84,1003,26.28,26.28,26.28,Rain,142,2.92,1,0.9898840365161609,0.0
DaNang,SonTra,1661000400,75,30.6,89,1004,26.99,26.99,26.99,Clouds,200,1.54,0,0.9908709597828769,0.5224127155997184
QuangNam,TP_TamKy,1661000400,100,26.77,84,1004,25.93,25.93,25.93,Rain,155,2.64,1,0.9908709597828769,0.20098281485324745
DaNang,LienChieu,1661007600,40,25.95,89,1004,25.95,25.95,25.95,Clouds,210,1.54,0,0.9908709597828769,0.0
DaNang,CamLe,1661007600,40,25.99,89,1004,25.99,25.99,25.99,Clouds,210,1.54,0,0.9908709597828769,0.0
QuangNam,TX_DienBan,1661011200,20,25.99,89,1004,25.99,25.99,25.99,Clouds,210,1.54,0,0.9908709597828769,0.0
DaNang,SonTra,1661018400,40,26.0,94,1003,24.99,24.99,24.99,Clouds,0,0.51,0,0.9898840365161609,0.05151000000000008
DaNang,CamLe,1661018400,40,26.0,94,1003,24.99,24.99,24.99,Clouds,0,0.51,0,0.9898840365161609,0.05151000000000008
DaNang,NguHanhSon,1661018400,40,26.0,94,1003,24.99,24.99,24.99,Clouds,0,0.51,0,0.9898840365161609,0.05151000000000008
DaNang,HoaVang,1661022000,40,25.8,88,1003,24.95,24.95,24.95,Clouds,210,1.54,0,0.9898840365161609,0.1133627253553832
QuangNam,TP_TamKy,1661022000,100,25.34,86,1003,24.58,24.58,24.58,Clouds,233,2.2,0,0.9898840365161609,0.10062347187102269
DaNang,SonTra,1661025600,20,25.71,83,1003,24.99,24.99,24.99,Clouds,200,1.54,0,0.9898840365161609,0.10419311779274187
DaNang,SonTra,1661050800,20,37.79,55,1005,32.99,32.99,32.99,Clouds,190,3.09,0,0.9918578830495929,1.4606668592677061
DaNang,ThanhKhe,1661061600,20,38.79,58,1004,32.99,32.99,32.99,Clouds,110,5.14,0,0.9908709597828769,1.0196304512824832
DaNang,NguHanhSon,1661065200,20,39.99,62,1003,32.99,32.99,32.99,Clouds,100,5.66,0,0.9898840365161609,0.6879940799163778
QuangNam,TX_DienBan,1661065200,20,39.99,62,1003,32.99,32.99,32.99,Clouds,100,5.66,0,0.9898840365161609,0.6879940799163778
QuangNam,TP_TamKy,1661068800,52,36.38,64,1002,31.21,31.21,31.21,Clouds,94,4.22,0,0.9888971132494448,0.15219048902650806
DaNang,LienChieu,1661068800,20,37.7,55,1003,32.95,32.95,32.95,Clouds,100,4.12,0,0.9898840365161609,0.3398294836941826
QuangNam,TX_DienBan,1661068800,20,37.79,55,1003,32.99,32.99,32.99,Clouds,100,4.12,0,0.9898840365161609,0.34340663615412115
DaNang,HoaVang,1661090400,75,30.49,89,1006,26.95,26.95,26.95,Clouds,230,1.54,0,0.9928448063163089,0.3504220932967138
DaNang,SonTra,1661094000,40,30.0,83,1007,26.99,26.99,26.99,Clouds,0,0.51,0,0.9938317295830249,0.1535100000000001
DaNang,ThanhKhe,1661104800,20,25.99,94,1006,25.99,25.99,25.99,Clouds,0,1.03,0,0.9928448063163089,0.0
DaNang,SonTra,1661108400,20,30.6,89,1005,26.99,26.99,26.99,Clouds,190,0.51,0,0.9918578830495929,0.18131295540707779
DaNang,NguHanhSon,1661115600,20,25.99,94,1005,25.99,25.99,25.99,Clouds,0,0.51,0,0.9918578830495929,0.0
DaNang,HaiChau,1661115600,20,25.99,94,1005,25.99,25.99,25.99,Clouds,0,0.51,0,0.9918578830495929,0.0
DaNang,SonTra,1661122800,20,25.99,94,1005,25.99,25.99,25.99,Clouds,0,0.0,0,0.9918578830495929,0.0
QuangNam,TP_HoiAn,1661126400,57,35.35,83,1006,28.98,28.98,28.98,Clouds,243,2.56,0,0.9928448063163089,0.7403313877352741
QuangNam,TX_DienBan,1661137200,0,39.06,52,1007,33.99,33.99,33.99,Clear,0,0.0,0,0.9938317295830249,0.0
DaNang,LienChieu,1661140800,20,41.3,46,1006,35.95,35.95,35.95,Clouds,260,1.54,0,0.9928448063163089,0.14306873357978372
DaNang,HaiChau,1661144400,20,41.45,52,1006,34.99,34.99,34.99,Clouds,20,2.57,0,0.9928448063163089,1.560096482881181
DaNang,NguHanhSon,1661148000,20,41.45,52,1005,34.99,34.99,34.99,Clouds,350,5.14,0,0.9918578830495929,3.2699950554118558
DaNang,NguHanhSon,1661155200,20,39.99,62,1005,32.99,32.99,32.99,Clouds,360,6.69,0,0.9918578830495929,4.683000000000001
DaNang,LienChieu,1661158800,20,38.87,66,1005,31.95,31.95,31.95,Clouds,360,6.69,0,0.9918578830495929,4.629479999999999
DaNang,SonTra,1661162400,20,38.99,70,1005,31.99,31.99,31.99,Clouds,360,6.17,0,0.9918578830495929,4.319000000000002
DaNang,HoaVang,1661166000,20,37.95,74,1005,30.95,30.95,30.95,Clouds,350,3.09,0,0.9918578830495929,2.1301391697654064
QuangNam,TX_DienBan,1661176800,20,36.99,79,1008,29.99,29.99,29.99,Clouds,120,1.54,0,0.9948186528497409,0.539
QuangNam,TP_HoiAn,1661176800,88,36.98,86,1008,29.98,29.98,29.98,Clouds,205,1.45,0,0.9948186528497409,0.9199024038421992
DaNang,LienChieu,1661184000,67,26.32,91,1008,26.32,26.32,26.32,Clouds,234,1.8,0,0.9948186528497409,0.0
DaNang,SonTra,1661187600,20,35.61,84,1008,28.99,28.99,28.99,Clouds,230,1.54,0,0.9948186528497409,0.6553091123232334
DaNang,NguHanhSon,1661187600,20,35.61,84,1008,28.99,28.99,28.99,Clouds,230,1.54,0,0.9948186528497409,0.6553091123232334
DaNang,LienChieu,1661187600,20,35.48,84,1008,28.95,28.95,28.95,Clouds,230,1.54,0,0.9948186528497409,0.6464000760529777
DaNang,CamLe,1661191200,20,33.54,89,1007,27.99,27.99,27.99,Clouds,220,1.54,0,0.9938317295830249,0.6547381855337907
QuangNam,TP_TamKy,1661194800,49,26.06,91,1006,25.12,25.12,25.12,Clouds,230,2.24,0,0.9928448063163089,0.13534535909559745
QuangNam,TP_HoiAn,1661202000,83,30.37,87,1006,26.98,26.98,26.98,Clouds,237,3.41,0,0.9928448063163089,0.6295972780870212
DaNang,CamLe,1661205600,40,25.99,89,1006,25.99,25.99,25.99,Clouds,0,0.51,0,0.9928448063163089,0.0
DaNang,HoaVang,1661212800,75,29.91,83,1007,26.95,26.95,26.95,Clouds,0,0.51,0,0.9938317295830249,0.15096000000000004
DaNang,HaiChau,1661212800,75,30.0,83,1007,26.99,26.99,26.99,Clouds,0,0.51,0,0.9938317295830249,0.1535100000000001
QuangNam,TP_TamKy,1661227200,100,37.98,64,1006,31.86,31.86,31.86,Clouds,340,2.29,0,0.9928448063163089,1.3169604141790343
DaNang,HoaVang,1661238000,20,41.95,55,1004,34.95,34.95,34.95,Clouds,350,4.63,0,0.9908709597828769,3.1917619275125655
DaNang,NguHanhSon,1661241600,20,41.99,55,1003,34.99,34.99,34.99,Clouds,20,5.14,0,0.9898840365161609,3.381014049587699
DaNang,SonTra,1661241600,20,41.99,55,1003,34.99,34.99,34.99,Clouds,20,5.14,0,0.9898840365161609,3.381014049587699
QuangNam,TP_HoiAn,1661245200,86,39.98,72,1004,32.98,32.98,32.98,Clouds,31,3.89,0,0.9908709597828769,2.334066559811852
DaNang,ThanhKhe,1661252400,20,37.99,74,1004,30.99,30.99,30.99,Clouds,20,4.12,0,0.9908709597828769,2.7100735183465616
DaNang,HaiChau,1661252400,20,37.99,74,1004,30.99,30.99,30.99,Clouds,20,4.12,0,0.9908709597828769,2.7100735183465616
QuangNam,TX_DienBan,1661256000,20,37.99,74,1005,30.99,30.99,30.99,Clouds,350,2.06,0,0.9918578830495929,1.4200927798436047
DaNang,ThanhKhe,1661259600,20,35.01,70,1006,29.99,29.99,29.99,Clouds,190,4.63,0,0.9928448063163089,2.2889492680161547
DaNang,CamLe,1661270400,20,25.99,83,1008,25.99,25.99,25.99,Clouds,210,2.06,0,0.9948186528497409,0.0
QuangNam,TX_DienBan,1661270400,20,25.99,83,1008,25.99,25.99,25.99,Clouds,210,2.06,0,0.9948186528497409,0.0
DaNang,SonTra,1661274000,20,25.99,83,1007,25.99,25.99,25.99,Clouds,190,2.57,0,0.9938317295830249,0.0
DaNang,CamLe,1661281200,20,25.84,88,1005,24.99,24.99,24.99,Clouds,220,2.06,0,0.9918578830495929,0.13413438199013328
QuangNam,TP_TamKy,1661284800,100,26.0,91,1005,25.06,25.06,25.06,Clouds,241,2.37,0,0.9918578830495929,0.10800588719847906
DaNang,HaiChau,1661292000,20,25.84,88,1005,24.99,24.99,24.99,Clouds,200,1.03,0,0.9918578830495929,0.08227008894980643
QuangNam,TP_TamKy,1661295600,99,25.68,89,1005,24.82,24.82,24.82,Clouds,241,2.52,0,0.9918578830495929,0.10506794089978604
DaNang,LienChieu,1661299200,20,25.8,88,1005,24.95,24.95,24.95,Clouds,200,2.57,0,0.9918578830495929,0.20527585301068202
DaNang,HoaVang,1661310000,20,38.97,52,1006,33.95,33.95,33.95,Rain,0,0.51,1,0.9928448063163089,0.2560199999999998
DaNang,LienChieu,1661310000,20,38.97,52,1006,33.95,33.95,33.95,Rain,0,0.51,1,0.9928448063163089,0.2560199999999998
QuangNam,TP_HoiAn,1661313600,100,37.33,61,1005,31.98,31.98,31.98,Rain,5,1.9,1,0.9918578830495929,1.0126319106102588
DaNang,SonTra,1661313600,40,37.67,62,1005,31.99,31.99,31.99,Clouds,360,4.12,0,0.9918578830495929,2.3401600000000014
DaNang,LienChieu,1661324400,20,40.95,59,1002,33.95,33.95,33.95,Clouds,350,4.63,0,0.9888971132494448,3.1917619275125655
QuangNam,TP_HoiAn,1661324400,79,40.98,63,1002,33.98,33.98,33.98,Clouds,36,4.63,0,0.9888971132494448,2.622024078769205
DaNang,SonTra,1661328000,20,40.99,59,1001,33.99,33.99,33.99,Thunderstorm,360,4.63,1,0.9879101899827288,3.2409999999999997
DaNang,HaiChau,1661328000,20,40.99,59,1001,33.99,33.99,33.99,Thunderstorm,360,4.63,1,0.9879101899827288,3.2409999999999997
DaNang,HoaVang,1661328000,20,40.95,59,1001,33.95,33.95,33.95,Thunderstorm,360,4.63,1,0.9879101899827288,3.2409999999999997
DaNang,ThanhKhe,1661328000,20,40.99,59,1001,33.99,33.99,33.99,Thunderstorm,360,4.63,1,0.9879101899827288,3.2409999999999997
QuangNam,TX_DienBan,1661328000,20,40.99,59,1001,33.99,33.99,33.99,Thunderstorm,360,4.63,1,0.9879101899827288,3.2409999999999997
DaNang,LienChieu,1661328000,20,40.95,59,1001,33.95,33.95,33.95,Thunderstorm,360,4.63,1,0.9879101899827288,3.2409999999999997
DaNang,CamLe,1661328000,20,40.99,59,1001,33.99,33.99,33.99,Thunderstorm,360,4.63,1,0.9879101899827288,3.2409999999999997
DaNang,ThanhKhe,1661331600,20,39.99,66,1001,32.99,32.99,32.99,Clouds,0,1.03,0,0.9879101899827288,0.721
DaNang,CamLe,1661335200,20,38.79,58,1002,32.99,32.99,32.99,Clouds,180,2.06,0,0.9888971132494448,1.1947999999999994
QuangNam,TP_TamKy,1661335200,67,35.55,76,1002,29.63,29.63,29.63,Clouds,84,2.66,0,0.9888971132494448,0.16460306167683922
QuangNam,TP_TamKy,1661342400,78,26.36,87,1004,26.36,26.36,26.36,Rain,186,2.5,1,0.9908709597828769,0.0
DaNang,SonTra,1661342400,40,25.99,73,1002,25.99,25.99,25.99,Rain,190,4.63,1,0.9888971132494448,0.0
QuangNam,TX_DienBan,1661342400,40,25.99,73,1002,25.99,25.99,25.99,Rain,190,4.63,1,0.9888971132494448,0.0
QuangNam,TP_HoiAn,1661342400,92,25.98,84,1004,25.98,25.98,25.98,Rain,181,3.79,1,0.9908709597828769,0.0
DaNang,HoaVang,1661342400,40,25.95,73,1002,25.95,25.95,25.95,Rain,190,4.63,1,0.9888971132494448,0.0
DaNang,LienChieu,1661342400,40,25.95,73,1002,25.95,25.95,25.95,Rain,190,4.63,1,0.9888971132494448,0.0
DaNang,CamLe,1661342400,40,25.99,73,1002,25.99,25.99,25.99,Rain,190,4.63,1,0.9888971132494448,0.0
DaNang,NguHanhSon,1661342400,40,25.99,73,1002,25.99,25.99,25.99,Rain,190,4.63,1,0.9888971132494448,0.0
DaNang,HaiChau,1661342400,40,25.99,73,1002,25.99,25.99,25.99,Rain,190,4.63,1,0.9888971132494448,0.0
DaNang,ThanhKhe,1661342400,40,25.99,73,1002,25.99,25.99,25.99,Rain,190,4.63,1,0.9888971132494448,0.0
QuangNam,TP_HoiAn,1661346000,100,30.27,86,1004,26.98,26.98,26.98,Rain,226,5.2,1,0.9908709597828769,1.188421540181253
DaNang,HaiChau,1661349600,40,25.99,78,1004,25.99,25.99,25.99,Rain,200,3.6,1,0.9908709597828769,0.0
DaNang,ThanhKhe,1661349600,40,25.99,78,1004,25.99,25.99,25.99,Rain,200,3.6,1,0.9908709597828769,0.0
DaNang,CamLe,1661349600,40,25.99,78,1004,25.99,25.99,25.99,Rain,200,3.6,1,0.9908709597828769,0.0
DaNang,LienChieu,1661349600,40,25.95,78,1004,25.95,25.95,25.95,Rain,200,3.6,1,0.9908709597828769,0.0
DaNang,HoaVang,1661349600,40,25.95,78,1004,25.95,25.95,25.95,Rain,200,3.6,1,0.9908709597828769,0.0
DaNang,SonTra,1661349600,40,25.99,78,1004,25.99,25.99,25.99,Rain,200,3.6,1,0.9908709597828769,0.0
DaNang,NguHanhSon,1661349600,40,25.99,78,1004,25.99,25.99,25.99,Rain,200,3.6,1,0.9908709597828769,0.0
QuangNam,TP_HoiAn,1661356800,100,25.98,88,1004,25.98,25.98,25.98,Rain,223,4.3,1,0.9908709597828769,0.0
DaNang,NguHanhSon,1661356800,40,25.99,83,1005,25.99,25.99,25.99,Rain,200,2.06,1,0.9918578830495929,0.0
DaNang,HaiChau,1661356800,40,25.99,83,1005,25.99,25.99,25.99,Rain,200,2.06,1,0.9918578830495929,0.0
DaNang,LienChieu,1661356800,40,25.95,83,1005,25.95,25.95,25.95,Clouds,200,2.06,0,0.9918578830495929,0.0
QuangNam,TX_DienBan,1661356800,40,25.99,83,1005,25.99,25.99,25.99,Rain,200,2.06,1,0.9918578830495929,0.0
DaNang,ThanhKhe,1661356800,40,25.99,83,1005,25.99,25.99,25.99,Rain,200,2.06,1,0.9918578830495929,0.0
DaNang,CamLe,1661356800,40,25.99,83,1005,25.99,25.99,25.99,Rain,200,2.06,1,0.9918578830495929,0.0
DaNang,SonTra,1661356800,40,25.99,83,1005,25.99,25.99,25.99,Rain,200,2.06,1,0.9918578830495929,0.0
DaNang,NguHanhSon,1661364000,20,25.84,88,1003,24.99,24.99,24.99,Clouds,200,1.54,0,0.9898840365161609,0.12300576406087563
DaNang,LienChieu,1661367600,20,25.8,88,1002,24.95,24.95,24.95,Rain,190,1.54,1,0.9888971132494448,0.12891133486929826
DaNang,ThanhKhe,1661367600,20,25.84,88,1002,24.99,24.99,24.99,Rain,190,1.54,1,0.9888971132494448,0.12891133486929826
QuangNam,TX_DienBan,1661367600,20,25.84,88,1002,24.99,24.99,24.99,Rain,190,1.54,1,0.9888971132494448,0.12891133486929826
DaNang,HaiChau,1661367600,20,25.84,88,1002,24.99,24.99,24.99,Rain,190,1.54,1,0.9888971132494448,0.12891133486929826
DaNang,SonTra,1661367600,20,25.84,88,1002,24.99,24.99,24.99,Rain,190,1.54,1,0.9888971132494448,0.12891133486929826
DaNang,HoaVang,1661367600,20,25.8,88,1002,24.95,24.95,24.95,Rain,190,1.54,1,0.9888971132494448,0.12891133486929826
DaNang,CamLe,1661367600,20,25.84,88,1002,24.99,24.99,24.99,Rain,190,1.54,1,0.9888971132494448,0.12891133486929826
DaNang,NguHanhSon,1661367600,20,25.84,88,1002,24.99,24.99,24.99,Rain,190,1.54,1,0.9888971132494448,0.12891133486929826
QuangNam,TX_DienBan,1661374800,20,25.84,88,1001,24.99,24.99,24.99,Clouds,210,2.57,0,0.9879101899827288,0.1891832494567109
DaNang,NguHanhSon,1661374800,20,25.84,88,1001,24.99,24.99,24.99,Clouds,210,2.57,0,0.9879101899827288,0.1891832494567109
QuangNam,TP_HoiAn,1661378400,100,25.75,85,1002,24.98,24.98,24.98,Clouds,221,3.43,0,0.9888971132494448,0.19932634723263618
QuangNam,TX_DienBan,1661389200,40,31.19,74,1002,27.99,27.99,27.99,Rain,210,2.06,1,0.9888971132494448,0.5708839461747025
DaNang,ThanhKhe,1661389200,40,31.19,74,1002,27.99,27.99,27.99,Rain,210,2.06,1,0.9888971132494448,0.5708839461747025
DaNang,CamLe,1661389200,40,31.19,74,1002,27.99,27.99,27.99,Rain,210,2.06,1,0.9888971132494448,0.5708839461747025
DaNang,NguHanhSon,1661389200,40,31.19,74,1002,27.99,27.99,27.99,Rain,210,2.06,1,0.9888971132494448,0.5708839461747025
DaNang,SonTra,1661389200,40,31.19,74,1002,27.99,27.99,27.99,Rain,210,2.06,1,0.9888971132494448,0.5708839461747025
DaNang,HoaVang,1661389200,40,31.11,74,1002,27.95,27.95,27.95,Rain,210,2.06,1,0.9888971132494448,0.5637478968475181
DaNang,LienChieu,1661389200,40,31.11,74,1002,27.95,27.95,27.95,Rain,210,2.06,1,0.9888971132494448,0.5637478968475181
DaNang,HaiChau,1661392800,40,37.57,70,1002,30.99,30.99,30.99,Clouds,230,2.06,0,0.9888971132494448,0.8712857491779108
QuangNam,TP_TamKy,1661392800,100,31.99,64,1004,29.17,29.17,29.17,Rain,238,1.14,1,0.9908709597828769,0.17035844506569053
DaNang,LienChieu,1661396400,40,36.77,52,1003,32.95,32.95,32.95,Clouds,210,3.09,0,0.9898840365161609,1.0222390661190757
QuangNam,TP_HoiAn,1661403600,100,40.98,62,1003,33.98,33.98,33.98,Rain,351,1.69,1,0.9898840365161609,1.1684353069240478
QuangNam,TX_DienBan,1661403600,40,38.04,49,1003,33.99,33.99,33.99,Clouds,210,3.6,0,0.9898840365161609,1.2626650387177105
DaNang,LienChieu,1661403600,40,37.95,49,1003,33.95,33.95,33.95,Clouds,210,3.6,0,0.9898840365161609,1.2470765814495917
QuangNam,TP_HoiAn,1661407200,100,39.98,69,1003,32.98,32.98,32.98,Rain,17,5.61,1,0.9898840365161609,3.7554087766668403
DaNang,SonTra,1661407200,75,35.99,49,1003,32.99,32.99,32.99,Rain,250,3.09,1,0.9898840365161609,0.31705267286289546
DaNang,CamLe,1661407200,75,35.99,49,1003,32.99,32.99,32.99,Rain,250,3.09,1,0.9898840365161609,0.31705267286289546
QuangNam,TX_DienBan,1661407200,75,35.99,49,1003,32.99,32.99,32.99,Rain,250,3.09,1,0.9898840365161609,0.31705267286289546
DaNang,NguHanhSon,1661407200,75,35.99,49,1003,32.99,32.99,32.99,Rain,250,3.09,1,0.9898840365161609,0.31705267286289546
DaNang,HaiChau,1661407200,75,35.99,49,1003,32.99,32.99,32.99,Rain,250,3.09,1,0.9898840365161609,0.31705267286289546
DaNang,ThanhKhe,1661407200,75,35.99,49,1003,32.99,32.99,32.99,Rain,250,3.09,1,0.9898840365161609,0.31705267286289546
DaNang,LienChieu,1661407200,75,35.91,49,1003,32.95,32.95,32.95,Rain,250,3.09,1,0.9898840365161609,0.3128253038913895
QuangNam,TX_DienBan,1661410800,75,38.04,49,1002,33.99,33.99,33.99,Rain,220,2.57,1,0.9888971132494448,0.7973373586203876
DaNang,HoaVang,1661410800,75,37.95,49,1002,33.95,33.95,33.95,Rain,220,2.57,1,0.9888971132494448,0.7874936875263093
DaNang,HaiChau,1661410800,75,38.04,49,1002,33.99,33.99,33.99,Rain,220,2.57,1,0.9888971132494448,0.7973373586203876
DaNang,NguHanhSon,1661410800,75,38.04,49,1002,33.99,33.99,33.99,Rain,220,2.57,1,0.9888971132494448,0.7973373586203876
QuangNam,TP_HoiAn,1661410800,100,40.98,69,1001,33.98,33.98,33.98,Rain,28,5.49,1,0.9879101899827288,3.3931675993568566
DaNang,CamLe,1661410800,75,38.04,49,1002,33.99,33.99,33.99,Rain,220,2.57,1,0.9888971132494448,0.7973373586203876
DaNang,ThanhKhe,1661410800,75,38.04,49,1002,33.99,33.99,33.99,Rain,220,2.57,1,0.9888971132494448,0.7973373586203876
DaNang,ThanhKhe,1661414400,75,38.04,49,1001,33.99,33.99,33.99,Rain,250,2.06,1,0.9879101899827288,0.28534740557660576
DaNang,HoaVang,1661414400,75,37.95,49,1001,33.95,33.95,33.95,Rain,250,2.06,1,0.9879101899827288,0.2818245981003516
QuangNam,TX_DienBan,1661414400,75,38.04,49,1001,33.99,33.99,33.99,Rain,250,2.06,1,0.9879101899827288,0.28534740557660576
DaNang,CamLe,1661414400,75,38.04,49,1001,33.99,33.99,33.99,Rain,250,2.06,1,0.9879101899827288,0.28534740557660576
DaNang,NguHanhSon,1661414400,75,38.04,49,1001,33.99,33.99,33.99,Rain,250,2.06,1,0.9879101899827288,0.28534740557660576
DaNang,LienChieu,1661414400,75,37.95,49,1001,33.95,33.95,33.95,Rain,250,2.06,1,0.9879101899827288,0.2818245981003516
DaNang,HaiChau,1661414400,75,38.04,49,1001,33.99,33.99,33.99,Rain,250,2.06,1,0.9879101899827288,0.28534740557660576
DaNang,CamLe,1661418000,75,35.01,70,1002,29.99,29.99,29.99,Rain,360,5.66,1,0.9888971132494448,2.84132
DaNang,LienChieu,1661418000,75,34.92,70,1002,29.95,29.95,29.95,Rain,360,5.66,1,0.9888971132494448,2.813020000000001
DaNang,SonTra,1661418000,75,35.01,70,1002,29.99,29.99,29.99,Rain,360,5.66,1,0.9888971132494448,2.84132
DaNang,NguHanhSon,1661418000,75,35.01,70,1002,29.99,29.99,29.99,Rain,360,5.66,1,0.9888971132494448,2.84132
DaNang,ThanhKhe,1661418000,75,35.01,70,1002,29.99,29.99,29.99,Rain,360,5.66,1,0.9888971132494448,2.84132
